condition;test;comparison;correction;type_ci;distance;1%;5%;10%;groups;differences;ssize;normalData;ssizediff;what;runs;perm;boot;1%_perCentage;5%_perCentage;10%_perCentage
61;CIO;overall;NA;CI_standard_z;NA;499;469;391;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.002;0.062;0.218
61;CIP;overall;NA;CI_basic;NA;294;132;52;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.412;0.736;0.896
61;CIP;overall;NA;CI_bca;NA;289;127;55;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.422;0.746;0.89
61;CIP;overall;NA;CI_percentile;NA;298;133;51;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.404;0.734;0.898
61;CIP;overall;NA;CI_standard_z;NA;302;132;48;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.396;0.736;0.904
61;NBT;overall;none;NA;NA;455;290;163;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.09;0.42;0.674
61;PTE;overall;BH;NA;NA;496;483;456;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.008;0.034;0.088
61;PTE;overall;bonferroni;NA;NA;496;483;462;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.008;0.034;0.076
61;PTE;overall;BY;NA;NA;499;493;489;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.002;0.014;0.022
61;PTE;overall;fdr;NA;NA;496;483;456;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.008;0.034;0.088
61;PTE;overall;hochberg;NA;NA;496;483;462;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.008;0.034;0.076
61;PTE;overall;holm;NA;NA;496;483;462;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.008;0.034;0.076
61;PTE;overall;hommel;NA;NA;496;483;460;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.008;0.034;0.08
61;PTE;overall;none;NA;NA;452;289;166;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.096;0.422;0.668
61;NDT;overall;NA;NA;dG;493;464;444;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.014;0.072;0.112
61;NDT;overall;NA;NA;dL;493;468;444;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.014;0.064;0.112
61;PTU;overall;BH;NA;NA;498;487;459;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.004;0.026;0.082
61;PTU;overall;bonferroni;NA;NA;498;487;462;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.004;0.026;0.076
61;PTU;overall;BY;NA;NA;499;495;491;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.002;0.01;0.018
61;PTU;overall;fdr;NA;NA;498;487;459;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.004;0.026;0.082
61;PTU;overall;hochberg;NA;NA;498;487;462;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.004;0.026;0.076
61;PTU;overall;holm;NA;NA;498;487;462;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.004;0.026;0.076
61;PTU;overall;hommel;NA;NA;498;487;460;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.004;0.026;0.08
61;PTU;overall;none;NA;NA;448;293;165;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;0.104;0.414;0.67
61;OTG;overall;BH;NA;NA;0;0;0;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
61;OTG;overall;bonferroni;NA;NA;0;0;0;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
61;OTG;overall;BY;NA;NA;0;0;0;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
61;OTG;overall;fdr;NA;NA;0;0;0;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
61;OTG;overall;hochberg;NA;NA;0;0;0;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
61;OTG;overall;holm;NA;NA;0;0;0;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
61;OTG;overall;hommel;NA;NA;0;0;0;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
61;OTG;overall;none;NA;NA;0;0;0;2 groups;none;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
62;NPT;overall;BH;NA;NA;488;453;417;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.024;0.094;0.166
62;NPT;overall;bonferroni;NA;NA;488;454;423;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.024;0.092;0.154
62;NPT;overall;BY;NA;NA;488;481;467;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.024;0.038;0.066
62;NPT;overall;fdr;NA;NA;488;453;417;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.024;0.094;0.166
62;NPT;overall;hochberg;NA;NA;488;454;423;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.024;0.092;0.154
62;NPT;overall;holm;NA;NA;488;454;423;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.024;0.092;0.154
62;NPT;overall;hommel;NA;NA;488;454;423;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.024;0.092;0.154
62;NPT;overall;none;NA;NA;415;233;118;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.17;0.534;0.764
62;CIO;overall;NA;CI_basic;NA;486;400;297;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.028;0.2;0.406
62;CIO;overall;NA;CI_bca;NA;494;445;343;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.012;0.11;0.314
62;CIO;overall;NA;CI_percentile;NA;496;451;376;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.008;0.098;0.248
62;CIO;overall;NA;CI_standard_z;NA;496;442;343;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.008;0.116;0.314
62;CIP;overall;NA;CI_basic;NA;255;96;43;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.49;0.808;0.914
62;CIP;overall;NA;CI_bca;NA;248;95;39;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.504;0.81;0.922
62;CIP;overall;NA;CI_percentile;NA;266;104;42;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.468;0.792;0.916
62;CIP;overall;NA;CI_standard_z;NA;262;102;42;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.476;0.796;0.916
62;NBT;overall;none;NA;NA;423;259;140;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.154;0.482;0.72
62;PTE;overall;BH;NA;NA;489;462;430;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.022;0.076;0.14
62;PTE;overall;bonferroni;NA;NA;489;465;433;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.022;0.07;0.134
62;PTE;overall;BY;NA;NA;498;486;477;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.004;0.028;0.046
62;PTE;overall;fdr;NA;NA;489;462;430;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.022;0.076;0.14
62;PTE;overall;hochberg;NA;NA;489;465;433;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.022;0.07;0.134
62;PTE;overall;holm;NA;NA;489;465;433;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.022;0.07;0.134
62;PTE;overall;hommel;NA;NA;489;464;433;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.022;0.072;0.134
62;PTE;overall;none;NA;NA;421;255;141;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.158;0.49;0.718
62;NDT;overall;NA;NA;dG;488;465;419;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.024;0.07;0.162
62;NDT;overall;NA;NA;dL;489;460;415;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.022;0.08;0.17
62;PTU;overall;BH;NA;NA;491;462;425;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.018;0.076;0.15
62;PTU;overall;bonferroni;NA;NA;491;464;428;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.018;0.072;0.144
62;PTU;overall;BY;NA;NA;497;488;474;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.006;0.024;0.052
62;PTU;overall;fdr;NA;NA;491;462;425;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.018;0.076;0.15
62;PTU;overall;hochberg;NA;NA;491;463;428;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.018;0.074;0.144
62;PTU;overall;holm;NA;NA;491;464;428;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.018;0.072;0.144
62;PTU;overall;hommel;NA;NA;491;462;426;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.018;0.076;0.148
62;PTU;overall;none;NA;NA;421;259;141;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;0.158;0.482;0.718
62;OTG;overall;BH;NA;NA;0;0;0;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
62;OTG;overall;bonferroni;NA;NA;0;0;0;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
62;OTG;overall;BY;NA;NA;0;0;0;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
62;OTG;overall;fdr;NA;NA;0;0;0;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
62;OTG;overall;hochberg;NA;NA;0;0;0;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
62;OTG;overall;holm;NA;NA;0;0;0;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
62;OTG;overall;hommel;NA;NA;0;0;0;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
62;OTG;overall;none;NA;NA;0;0;0;2 groups;small;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
63;NPT;overall;BH;NA;NA;463;380;330;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.074;0.24;0.34
63;NPT;overall;bonferroni;NA;NA;464;388;339;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.072;0.224;0.322
63;NPT;overall;BY;NA;NA;464;441;415;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.072;0.118;0.17
63;NPT;overall;fdr;NA;NA;463;380;330;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.074;0.24;0.34
63;NPT;overall;hochberg;NA;NA;464;388;339;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.072;0.224;0.322
63;NPT;overall;holm;NA;NA;464;388;339;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.072;0.224;0.322
63;NPT;overall;hommel;NA;NA;464;387;337;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.072;0.226;0.326
63;NPT;overall;none;NA;NA;316;140;59;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.368;0.72;0.882
63;CIO;overall;NA;CI_basic;NA;467;322;209;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.066;0.356;0.582
63;CIO;overall;NA;CI_bca;NA;482;366;248;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.036;0.268;0.504
63;CIO;overall;NA;CI_percentile;NA;484;382;272;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.032;0.236;0.456
63;CIO;overall;NA;CI_standard_z;NA;483;371;250;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.034;0.258;0.5
63;CIP;overall;NA;CI_basic;NA;167;43;16;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.666;0.914;0.968
63;CIP;overall;NA;CI_bca;NA;144;40;11;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.712;0.92;0.978
63;CIP;overall;NA;CI_percentile;NA;162;51;22;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.676;0.898;0.956
63;CIP;overall;NA;CI_standard_z;NA;162;53;14;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.676;0.894;0.972
63;NBT;overall;none;NA;NA;337;152;74;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.326;0.696;0.852
63;PTE;overall;BH;NA;NA;470;400;349;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.06;0.2;0.302
63;PTE;overall;bonferroni;NA;NA;472;411;358;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.056;0.178;0.284
63;PTE;overall;BY;NA;NA;485;457;427;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.03;0.086;0.146
63;PTE;overall;fdr;NA;NA;470;400;349;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.06;0.2;0.302
63;PTE;overall;hochberg;NA;NA;472;411;358;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.056;0.178;0.284
63;PTE;overall;holm;NA;NA;472;411;358;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.056;0.178;0.284
63;PTE;overall;hommel;NA;NA;471;409;357;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.058;0.182;0.286
63;PTE;overall;none;NA;NA;342;152;70;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.316;0.696;0.86
63;NDT;overall;NA;NA;dG;430;334;270;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.14;0.332;0.46
63;NDT;overall;NA;NA;dL;445;366;303;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.11;0.268;0.394
63;PTU;overall;BH;NA;NA;474;401;348;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.052;0.198;0.304
63;PTU;overall;bonferroni;NA;NA;475;411;356;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.05;0.178;0.288
63;PTU;overall;BY;NA;NA;485;462;431;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.03;0.076;0.138
63;PTU;overall;fdr;NA;NA;474;401;348;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.052;0.198;0.304
63;PTU;overall;hochberg;NA;NA;475;411;356;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.05;0.178;0.288
63;PTU;overall;holm;NA;NA;475;411;356;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.05;0.178;0.288
63;PTU;overall;hommel;NA;NA;474;406;354;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.052;0.188;0.292
63;PTU;overall;none;NA;NA;344;157;74;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;0.312;0.686;0.852
63;OTG;overall;BH;NA;NA;0;0;0;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
63;OTG;overall;bonferroni;NA;NA;0;0;0;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
63;OTG;overall;BY;NA;NA;0;0;0;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
63;OTG;overall;fdr;NA;NA;0;0;0;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
63;OTG;overall;hochberg;NA;NA;0;0;0;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
63;OTG;overall;holm;NA;NA;0;0;0;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
63;OTG;overall;hommel;NA;NA;0;0;0;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
63;OTG;overall;none;NA;NA;0;0;0;2 groups;small-medium;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
64;NPT;overall;BH;NA;NA;400;257;182;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.2;0.486;0.636
64;NPT;overall;bonferroni;NA;NA;402;267;205;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.196;0.466;0.59
64;NPT;overall;BY;NA;NA;402;343;295;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.196;0.314;0.41
64;NPT;overall;fdr;NA;NA;400;257;182;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.2;0.486;0.636
64;NPT;overall;hochberg;NA;NA;402;267;205;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.196;0.466;0.59
64;NPT;overall;holm;NA;NA;402;267;205;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.196;0.466;0.59
64;NPT;overall;hommel;NA;NA;402;267;202;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.196;0.466;0.596
64;NPT;overall;none;NA;NA;181;35;10;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.638;0.93;0.98
64;CIO;overall;NA;CI_basic;NA;422;211;83;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.156;0.578;0.834
64;CIO;overall;NA;CI_bca;NA;434;248;98;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.132;0.504;0.804
64;CIO;overall;NA;CI_percentile;NA;448;267;119;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.104;0.466;0.762
64;CIO;overall;NA;CI_standard_z;NA;445;254;104;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.11;0.492;0.792
64;CIP;overall;NA;CI_basic;NA;59;10;1;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.882;0.98;0.998
64;CIP;overall;NA;CI_bca;NA;46;5;1;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.908;0.99;0.998
64;CIP;overall;NA;CI_percentile;NA;55;6;1;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.89;0.988;0.998
64;CIP;overall;NA;CI_standard_z;NA;51;8;1;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.898;0.984;0.998
64;NBT;overall;none;NA;NA;207;41;13;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.586;0.918;0.974
64;PTE;overall;BH;NA;NA;408;290;208;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.184;0.42;0.584
64;PTE;overall;bonferroni;NA;NA;410;301;234;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.18;0.398;0.532
64;PTE;overall;BY;NA;NA;453;373;329;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.094;0.254;0.342
64;PTE;overall;fdr;NA;NA;408;290;208;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.184;0.42;0.584
64;PTE;overall;hochberg;NA;NA;410;301;232;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.18;0.398;0.536
64;PTE;overall;holm;NA;NA;410;301;234;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.18;0.398;0.532
64;PTE;overall;hommel;NA;NA;409;298;229;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.182;0.404;0.542
64;PTE;overall;none;NA;NA;207;39;12;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.586;0.922;0.976
64;NDT;overall;NA;NA;dG;236;110;58;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.528;0.78;0.884
64;NDT;overall;NA;NA;dL;333;201;136;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.334;0.598;0.728
64;PTU;overall;BH;NA;NA;414;296;219;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.172;0.408;0.562
64;PTU;overall;bonferroni;NA;NA;417;309;238;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.166;0.382;0.524
64;PTU;overall;BY;NA;NA;458;385;332;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.084;0.23;0.336
64;PTU;overall;fdr;NA;NA;414;296;219;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.172;0.408;0.562
64;PTU;overall;hochberg;NA;NA;417;309;237;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.166;0.382;0.526
64;PTU;overall;holm;NA;NA;417;309;238;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.166;0.382;0.524
64;PTU;overall;hommel;NA;NA;415;306;230;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.17;0.388;0.54
64;PTU;overall;none;NA;NA;213;43;14;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;0.574;0.914;0.972
64;OTG;overall;BH;NA;NA;0;0;0;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
64;OTG;overall;bonferroni;NA;NA;0;0;0;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
64;OTG;overall;BY;NA;NA;0;0;0;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
64;OTG;overall;fdr;NA;NA;0;0;0;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
64;OTG;overall;hochberg;NA;NA;0;0;0;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
64;OTG;overall;holm;NA;NA;0;0;0;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
64;OTG;overall;hommel;NA;NA;0;0;0;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
64;OTG;overall;none;NA;NA;0;0;0;2 groups;medium-large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
65;NPT;overall;BH;NA;NA;274;121;60;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.452;0.758;0.88
65;NPT;overall;bonferroni;NA;NA;286;136;88;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.428;0.728;0.824
65;NPT;overall;BY;NA;NA;286;206;160;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.428;0.588;0.68
65;NPT;overall;fdr;NA;NA;274;121;60;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.452;0.758;0.88
65;NPT;overall;hochberg;NA;NA;286;136;88;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.428;0.728;0.824
65;NPT;overall;holm;NA;NA;286;136;88;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.428;0.728;0.824
65;NPT;overall;hommel;NA;NA;286;132;77;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.428;0.736;0.846
65;NPT;overall;none;NA;NA;68;4;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.864;0.992;1
65;CIO;overall;NA;CI_basic;NA;314;85;17;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.372;0.83;0.966
65;CIO;overall;NA;CI_bca;NA;348;105;23;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.304;0.79;0.954
65;CIO;overall;NA;CI_percentile;NA;370;127;38;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.26;0.746;0.924
65;CIO;overall;NA;CI_standard_z;NA;357;110;25;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.286;0.78;0.95
65;CIP;overall;NA;CI_basic;NA;12;1;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.976;0.998;1
65;CIP;overall;NA;CI_bca;NA;5;0;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.99;1;1
65;CIP;overall;NA;CI_percentile;NA;9;1;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.982;0.998;1
65;CIP;overall;NA;CI_standard_z;NA;9;1;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.982;0.998;1
65;NBT;overall;none;NA;NA;84;8;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.832;0.984;1
65;PTE;overall;BH;NA;NA;287;131;72;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.426;0.738;0.856
65;PTE;overall;bonferroni;NA;NA;298;149;92;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.404;0.702;0.816
65;PTE;overall;BY;NA;NA;374;241;180;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.252;0.518;0.64
65;PTE;overall;fdr;NA;NA;287;131;72;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.426;0.738;0.856
65;PTE;overall;hochberg;NA;NA;298;148;92;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.404;0.704;0.816
65;PTE;overall;holm;NA;NA;298;149;92;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.404;0.702;0.816
65;PTE;overall;hommel;NA;NA;295;146;86;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.41;0.708;0.828
65;PTE;overall;none;NA;NA;78;6;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.844;0.988;1
65;NDT;overall;NA;NA;dG;42;16;6;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.916;0.968;0.988
65;NDT;overall;NA;NA;dL;143;46;25;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.714;0.908;0.95
65;PTU;overall;BH;NA;NA;312;151;78;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.376;0.698;0.844
65;PTU;overall;bonferroni;NA;NA;319;168;101;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.362;0.664;0.798
65;PTU;overall;BY;NA;NA;381;264;203;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.238;0.472;0.594
65;PTU;overall;fdr;NA;NA;312;151;78;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.376;0.698;0.844
65;PTU;overall;hochberg;NA;NA;319;168;101;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.362;0.664;0.798
65;PTU;overall;holm;NA;NA;319;168;101;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.362;0.664;0.798
65;PTU;overall;hommel;NA;NA;316;165;95;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.368;0.67;0.81
65;PTU;overall;none;NA;NA;86;8;1;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;0.828;0.984;0.998
65;OTG;overall;BH;NA;NA;0;0;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
65;OTG;overall;bonferroni;NA;NA;0;0;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
65;OTG;overall;BY;NA;NA;0;0;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
65;OTG;overall;fdr;NA;NA;0;0;0;2 groups;large;300;FALSE;moderately unequal;complete;500;1000;1000;1;1;1
